time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
4.262500000000014541e-03,9.432890937230226354e-27,-2.302463261894833641e-27,3.018915370319638723e-03,1.587348456675121201e-19,-8.587156719509225494e-20,2.094132377174434456e+00,3.800164366275391004e+00,3.446481123418346559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.463784098464750549e+00,-1.482358644670195513e+00
4.300000000000015615e-03,5.120362014108385107e-27,1.213843801030369424e-27,3.098083666936735179e-03,1.220721760297662911e-19,-5.194591945784051237e-20,2.131522822362946101e+00,4.379045068670540886e+00,3.388476090855669920e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.503051972778035150e+00,-1.495017270392053454e+00
4.350000000000017047e-03,-1.435712507185012254e-26,-9.345276074112302992e-26,3.205861575743739530e-03,7.818159938100392903e-20,-5.549999132387472765e-20,2.180678173340870440e+00,4.611744483551611928e+00,3.293259762096821142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.555382076795688739e+00,-1.513139824355575147e+00
4.400000000000018480e-03,-1.705582662364865677e-26,-8.531348532654761461e-26,3.316271393849843339e-03,3.401110107823868012e-20,-1.523166122549381194e-19,2.237593187205322298e+00,4.563372868026246643e+00,3.156812815828906160e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.607719070837040576e+00,-1.530952731364159103e+00
4.450000000000019912e-03,-1.434729916877951816e-26,-7.141344682741683530e-26,3.429840311641248370e-03,5.310673322605391871e-22,-2.160265678624001640e-19,2.307082466090726758e+00,4.464357567961249273e+00,2.358388187863373897e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.660063202696504092e+00,-1.560628518807511744e+00
4.512500000000019967e-03,1.097491950625836722e-26,5.452519477655512155e-26,3.576966113418729269e-03,1.118510370776936470e-20,2.186924779372014617e-19,2.401802442488508049e+00,3.124933606867915881e+00,1.900413343903238683e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.725458120377591165e+00,-1.574792890860223116e+00
4.550000000000021042e-03,-1.388387646710469813e-26,-4.462828144364334462e-26,3.667180337700100875e-03,-1.932843811501825774e-20,-2.286648949692324576e-19,2.463290635834151754e+00,2.443758027064207194e+00,2.285620557577063394e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.764680742156783388e+00,-1.598860825949305342e+00
4.600000000000022474e-03,-1.223672976750032907e-26,-3.280607167258108391e-26,3.792504541074880574e-03,-3.051961327427309798e-20,-2.189418218259258020e-19,2.539392619734478274e+00,1.895485495645903518e+00,2.191519347968712506e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.816991173529919124e+00,-1.622173171943250392e+00
4.662500000000023397e-03,-9.583572506506364086e-27,-2.196027730824397327e-26,3.953736809213316376e-03,-3.530664339055836932e-20,-1.906956512440607546e-19,2.617916788738812617e+00,1.429275244326790206e+00,1.485833453721786546e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.882433613320252164e+00,-1.629123486168849055e+00
4.712500000000023094e-03,-7.788744109151768810e-27,-1.568413282108462124e-26,4.086087615500344668e-03,-3.354884819215003107e-20,-1.684196327810406468e-19,2.675077397798019341e+00,1.131248641898735974e+00,7.582117848207722277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.934797829646055511e+00,-1.637651162054389653e+00
