time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
4.074999999999992691e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.083825574709428197e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.760093451080058102e+01,2.884661070098989200e+00,-1.582711192854850679e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.149203925881266919e+01,-3.831393538417160460e+00
4.099999999999993407e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.152184993086745490e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.726005242112037763e+01,2.763738733527143498e+00,-2.352419827936778063e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156256009125670126e+01,-3.854895421128962774e+00
4.149999999999994839e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.284016395075926631e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.600947651165579444e+01,2.659881929580571125e+00,-2.785896622459262950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170352925913662823e+01,-3.901983203486046214e+00
4.199999999999996271e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.408634094879496368e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.412197867814358432e+01,2.591526419640810541e+00,-2.997530544622238891e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.184445339291744226e+01,-3.948953760429134707e+00
4.249999999999995969e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.524786970484733217e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.256231235197129337e+01,2.524450441399438194e+00,-3.089908059182541189e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.198537569633230149e+01,-3.995901307860372231e+00
4.299999999999995666e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.633625130394618541e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.105184104902244258e+01,2.467426087876930296e+00,-3.069242139315632167e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.212631115696560613e+01,-4.042894508928926101e+00
4.349999999999995363e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.733080759866909182e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.918083215736789171e+01,2.428463536135479384e+00,-2.870095918839182247e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.226725757992025656e+01,-4.089898004910090812e+00
4.399999999999995061e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.824943607884054075e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.766014191750679529e+01,2.415380256414843441e+00,-2.513823050037604645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.240821312938568610e+01,-4.136875060526842063e+00
4.449999999999994758e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.910038471529578064e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.634241271853769462e+01,2.423557327042064724e+00,-2.065989683101535912e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.254917627141855796e+01,-4.183844916920053336e+00
4.499999999999994456e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.989274867002223557e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.535729071496469977e+01,2.441874419954785491e+00,-1.556083560426824719e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.268985482855277347e+01,-4.230811300473213521e+00
