time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
2.766906250000061851e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.904779627963630206e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.105531573428971797e+02,-1.193238175934152778e+01,2.029598525255666530e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999985819272e+02,-9.399985124327521646e+01
2.767406250000062906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.925414821919690045e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.034658958254782419e+02,-1.121228844326914320e+01,2.143375758187118052e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999981139922e+02,-9.400041216611869288e+01
2.767843750000063552e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.942793989406453647e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.732536095210610370e+02,-3.421101238879104756e+01,1.620532354143690768e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000227703936e+02,-9.400010558581892894e+01
2.768375000000062314e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.958513988558143737e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.139668624531589387e+02,-2.467842845281867881e+01,1.858397258873059599e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999950101710e+02,-9.400021767282453311e+01
2.768875000000061148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.966643794012240987e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.479293842009411009e+01,-3.109564816051886638e+01,2.051523349473424673e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999959625256e+02,-9.400041696981219275e+01
2.769375000000062204e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.962302882909486623e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.179041160050016686e+02,-2.517839914313904259e+01,2.118683629066008933e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999973024387e+02,-9.400029939189441563e+01
2.769875000000063259e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.946240994575131777e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.068917905355453399e+02,-1.556901441568558475e+01,2.167209230061430247e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999970255544e+02,-9.400025946596926474e+01
2.770375000000064314e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.924373428035357270e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.493907011540317740e+02,-1.860626795686616219e+01,1.918983682785394507e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999994119548e+02,-9.400015330318720430e+01
2.770875000000065369e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.902198271918603245e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.243126276093530578e+02,-3.038389355024253558e+00,2.150172734812133868e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000055122769e+02,-9.400004615988861190e+01
2.771375000000066424e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.884666481734270649e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.876816963864488912e+02,-2.539549311852669522e+00,2.080385295238890464e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999991352411e+02,-9.399960276998581321e+01
2.771875000000067479e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873953122872175525e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.340250510604747092e+02,-1.165911346286507388e+00,2.086698218559157780e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000060650223e+02,-9.399965653830473400e+01
2.772343750000067497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.871803225480290767e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.771387353207108362e+01,-6.933953367792379474e+00,1.977209142725491020e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000653249685e+02,-9.399957710914598863e+01
2.772843750000066332e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.879470992477353164e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.417253819050934283e+02,-1.633475916651174842e+01,1.849076151086861586e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000003215064e+02,-9.399964318257049456e+01
2.773343750000065167e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.895187218102825755e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.790360934976257568e+02,-8.320981405386408625e+00,2.091676146578431172e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000002809202e+02,-9.399950092891160125e+01
2.773843750000066222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.915349267801272459e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.156430229629772839e+02,-1.806982669638944827e+01,2.010001863049406268e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000010894610e+02,-9.400063854097086846e+01
2.774343750000067277e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.935834948099659725e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.113099994771155252e+02,-1.497611908562803329e+01,2.133599176218479343e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000039845531e+02,-9.399991281558241951e+01
